log_attempts,failure_rate,approval_rate,infra_share,cards_per_attempt,small_amount_share,burstiness,recovery_rate,top_session_failure_share,log_failing_sessions,is_abuse,group,origin
1.386294,0.666667,0.333333,0,0.333333,0,0.317073,1,0.178571,2.564949,0,customer_error_35,customer_error
4.418841,0.341463,0.658537,0,0.658537,0,1.224426,0.240741,0.178571,2.564949,0,customer_error_35,customer_error
4.70953,0.972727,0.027273,0,1,1,0.966545,0,1,0.693147,1,attack_loud_36,attack_loud
4.70953,0.972727,0.027273,0,1,1,0.966545,0,1,0.693147,1,attack_loud_36,attack_loud
1.386294,1,0,0,1,1,0.045499,0,0.034091,3.583519,1,attack_distributed_36,attack_distributed
1.386294,1,0,0,1,1,0.016425,0,0.034091,3.583519,1,attack_distributed_36,attack_distributed
1.386294,1,0,0,1,1,0.052727,0,0.034091,3.583519,1,attack_distributed_36,attack_distributed
1.386294,1,0,0,1,1,0.010889,0,0.034091,3.583519,1,attack_distributed_36,attack_distributed
4.51086,0.977778,0.022222,0,1,1,0.982962,0,0.034091,3.583519,1,attack_distributed_36,attack_distributed
2.944439,1,0,0,1,1,0.541335,0,0.257143,1.609438,1,attack_low_amplitude_36,attack_low_amplitude
2.944439,1,0,0,1,1,0.526037,0,0.257143,1.609438,1,attack_low_amplitude_36,attack_low_amplitude
2.890372,1,0,0,1,1,0.495315,0,0.257143,1.609438,1,attack_low_amplitude_36,attack_low_amplitude
2.890372,1,0,0,1,1,0.621419,0,0.257143,1.609438,1,attack_low_amplitude_36,attack_low_amplitude
4.26268,1,0,0,1,1,1.070005,0,0.257143,1.609438,1,attack_low_amplitude_36,attack_low_amplitude
1.098612,1,0,1,1,0,0,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
1.098612,1,0,1,1,0,0,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
4.51086,0.6,0.4,1,1,0,0.975056,0,0.037037,3.970292,0,gateway_outage_36,gateway_outage
3.218876,0.958333,0.041667,0,0.333333,0,0.460332,0,0.353846,1.386294,0,retry_storm_36,retry_storm
3.178054,0.956522,0.043478,0,0.347826,0,0.437979,0,0.353846,1.386294,0,retry_storm_36,retry_storm
3.178054,0.869565,0.130435,0,0.347826,0,0.464467,0,0.353846,1.386294,0,retry_storm_36,retry_storm
4.26268,0.928571,0.071429,0,0.114286,0,0.90306,0,0.353846,1.386294,0,retry_storm_36,retry_storm
1.098612,1,0,0,1,0,0,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
4.26268,0.171429,0.828571,0,1,0,0.82354,0,0.166667,2.484907,0,normal_traffic_36,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.037037,3.332205,0,flash_sale_36,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.037037,3.332205,0,flash_sale_36,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.037037,3.332205,0,flash_sale_36,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.037037,3.332205,0,flash_sale_36,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.037037,3.332205,0,flash_sale_36,flash_sale
0.693147,1,0,0,1,0,0,0,0.037037,3.332205,0,flash_sale_36,flash_sale
0.693147,1,0,0,1,0,0,0,0.037037,3.332205,0,flash_sale_36,flash_sale
0.693147,1,0,0,1,0,0,0,0.037037,3.332205,0,flash_sale_36,flash_sale
5.303305,0.135,0.865,0,1,0,1.05089,0,0.037037,3.332205,0,flash_sale_36,flash_sale
1.791759,0.6,0.4,0,0.4,0,1.684402,0.5,0.166667,2.397895,0,customer_error_36,customer_error
1.609438,0.75,0.25,0,0.25,0,0.508071,1,0.166667,2.397895,0,customer_error_36,customer_error
1.609438,0.5,0.5,0,0.5,0,1.393193,0.5,0.166667,2.397895,0,customer_error_36,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.3,1,0.166667,2.397895,0,customer_error_36,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.5,1,0.166667,2.397895,0,customer_error_36,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.090909,1,0.166667,2.397895,0,customer_error_36,customer_error
1.386294,0.333333,0.666667,0,0.666667,0,0.971822,0.5,0.166667,2.397895,0,customer_error_36,customer_error
1.386294,0.333333,0.666667,0,0.666667,0,0.962435,0.5,0.166667,2.397895,0,customer_error_36,customer_error
4.304065,0.246575,0.753425,0,0.753425,0,1.387587,0.181818,0.166667,2.397895,0,customer_error_36,customer_error
4.624973,0.990099,0.009901,0,1,1,0.998879,0,1,0.693147,1,attack_loud_37,attack_loud
4.624973,0.990099,0.009901,0,1,1,0.998879,0,1,0.693147,1,attack_loud_37,attack_loud
1.386294,1,0,0,1,1,0.357143,0,0.036585,3.610918,1,attack_distributed_37,attack_distributed
1.386294,1,0,0,1,1,0.288159,0,0.036585,3.610918,1,attack_distributed_37,attack_distributed
1.386294,1,0,0,1,1,0.309699,0,0.036585,3.610918,1,attack_distributed_37,attack_distributed
1.386294,1,0,0,1,1,0.238289,0,0.036585,3.610918,1,attack_distributed_37,attack_distributed
4.442651,0.97619,0.02381,0,1,1,0.961607,0,0.036585,3.610918,1,attack_distributed_37,attack_distributed
2.639057,1,0,0,1,1,0.323376,0,0.203125,1.791759,1,attack_low_amplitude_37,attack_low_amplitude
2.639057,1,0,0,1,1,0.3231,0,0.203125,1.791759,1,attack_low_amplitude_37,attack_low_amplitude
2.639057,1,0,0,1,1,0.251842,0,0.203125,1.791759,1,attack_low_amplitude_37,attack_low_amplitude
2.639057,1,0,0,1,1,0.326761,0,0.203125,1.791759,1,attack_low_amplitude_37,attack_low_amplitude
4.189655,0.984615,0.015385,0,1,1,0.866431,0,0.203125,1.791759,1,attack_low_amplitude_37,attack_low_amplitude
1.098612,1,0,1,1,0,0,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
0.693147,1,0,1,1,0,0,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
0.693147,1,0,1,1,0,0,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
0.693147,1,0,1,1,0,0,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
0.693147,1,0,1,1,0,0,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
0.693147,1,0,1,1,0,0,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
0.693147,1,0,1,1,0,0,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
0.693147,1,0,1,1,0,0,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
4.442651,0.72619,0.27381,1,1,0,0.921552,0,0.032787,4.110874,0,gateway_outage_37,gateway_outage
3.135494,0.909091,0.090909,0,0.363636,0,0.603214,0,0.350877,1.386294,0,retry_storm_37,retry_storm
3.135494,0.863636,0.136364,0,0.363636,0,0.589277,0,0.350877,1.386294,0,retry_storm_37,retry_storm
3.135494,0.818182,0.181818,0,0.363636,0,0.613094,0,0.350877,1.386294,0,retry_storm_37,retry_storm
4.204693,0.863636,0.136364,0,0.121212,0,1.004233,0,0.350877,1.386294,0,retry_storm_37,retry_storm
0.693147,1,0,0,1,0,0,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
0.693147,1,0,0,1,0,0,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
0.693147,1,0,0,1,0,0,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
0.693147,1,0,0,1,0,0,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
0.693147,1,0,0,1,0,0,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
0.693147,1,0,0,1,0,0,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
0.693147,1,0,0,1,0,0,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
0.693147,1,0,0,1,0,0,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
4.204693,0.151515,0.848485,0,1,0,1.120423,0,0.1,2.397895,0,normal_traffic_37,normal_traffic
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_37,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_37,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_37,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_37,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_37,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_37,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_37,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_37,flash_sale
5.241747,0.106383,0.893617,0,1,0,1.017897,0,0.05,3.044522,0,flash_sale_37,flash_sale
1.94591,0.666667,0.333333,0,0.333333,0,1.940416,1,0.137931,2.564949,0,customer_error_37,customer_error
1.609438,0.75,0.25,0,0.25,0,0.419919,1,0.137931,2.564949,0,customer_error_37,customer_error
1.609438,0.75,0.25,0,0.25,0,0.303151,1,0.137931,2.564949,0,customer_error_37,customer_error
1.609438,0.75,0.25,0,0.25,0,0.173781,1,0.137931,2.564949,0,customer_error_37,customer_error
1.609438,0.75,0.25,0,0.25,0,0.624537,1,0.137931,2.564949,0,customer_error_37,customer_error
1.609438,0.75,0.25,0,0.25,0,0.312491,1,0.137931,2.564949,0,customer_error_37,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.241379,1,0.137931,2.564949,0,customer_error_37,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.038462,1,0.137931,2.564949,0,customer_error_37,customer_error
4.406719,0.358025,0.641975,0,0.641975,0,1.159325,0.25,0.137931,2.564949,0,customer_error_37,customer_error
4.564348,0.978947,0.021053,0,1,1,1.36086,0,1,0.693147,1,attack_loud_38,attack_loud
4.564348,0.978947,0.021053,0,1,1,1.36086,0,1,0.693147,1,attack_loud_38,attack_loud
1.609438,1,0,0,1,1,0.183205,0,0.055556,3.044522,1,attack_distributed_38,attack_distributed
1.609438,1,0,0,1,1,0.153683,0,0.055556,3.044522,1,attack_distributed_38,attack_distributed
1.609438,1,0,0,1,1,0.121116,0,0.055556,3.044522,1,attack_distributed_38,attack_distributed
1.609438,1,0,0,1,1,0.135902,0,0.055556,3.044522,1,attack_distributed_38,attack_distributed
4.382027,0.911392,0.088608,0,1,1,0.9025,0,0.055556,3.044522,1,attack_distributed_38,attack_distributed
3.465736,0.967742,0.032258,0,1,1,0.704898,0,0.517241,1.098612,1,attack_low_amplitude_38,attack_low_amplitude
3.465736,0.903226,0.096774,0,1,1,0.768761,0,0.517241,1.098612,1,attack_low_amplitude_38,attack_low_amplitude
4.143135,0.935484,0.064516,0,1,1,1.001525,0,0.517241,1.098612,1,attack_low_amplitude_38,attack_low_amplitude
1.098612,1,0,1,1,0,0,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
1.098612,1,0,1,1,0,0,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
1.098612,1,0,1,1,0,0,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
1.098612,1,0,1,1,0,0,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
1.098612,1,0,1,1,0,0,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
1.098612,1,0,1,1,0,0,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
1.098612,1,0,1,1,0,0,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
1.098612,1,0,1,1,0,0,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
4.394449,0.625,0.375,1,1,0,0.986661,0,0.04,3.713572,0,gateway_outage_38,gateway_outage
4.158883,0.873016,0.126984,0,0.126984,0,0.952061,0,1,0.693147,0,retry_storm_38,retry_storm
4.158883,0.873016,0.126984,0,0.126984,0,0.952061,0,1,0.693147,0,retry_storm_38,retry_storm
1.098612,0.5,0.5,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
1.098612,0,1,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
1.098612,0,1,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
4.158883,0.095238,0.904762,0,1,0,0.830453,0,0.166667,1.94591,0,normal_traffic_38,normal_traffic
1.098612,1,0,0,1,0,0,0,0.105263,2.944439,0,flash_sale_38,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.105263,2.944439,0,flash_sale_38,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.105263,2.944439,0,flash_sale_38,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.105263,2.944439,0,flash_sale_38,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.105263,2.944439,0,flash_sale_38,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.105263,2.944439,0,flash_sale_38,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.105263,2.944439,0,flash_sale_38,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.105263,2.944439,0,flash_sale_38,flash_sale
5.198497,0.105556,0.894444,0,1,0,1.043653,0,0.105263,2.944439,0,flash_sale_38,flash_sale
1.609438,0.5,0.5,0,0.5,0,1.349793,0.5,0.5,1.386294,0,customer_error_38,customer_error
1.386294,0.333333,0.666667,0,0.666667,0,0.970376,0.5,0.5,1.386294,0,customer_error_38,customer_error
1.386294,0.333333,0.666667,0,0.666667,0,0.954798,0.5,0.5,1.386294,0,customer_error_38,customer_error
1.098612,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_38,customer_error
1.098612,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_38,customer_error
1.098612,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_38,customer_error
1.098612,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_38,customer_error
1.098612,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_38,customer_error
3.988984,0.075472,0.924528,0,0.924528,0,1.17228,0.061224,0.5,1.386294,0,customer_error_38,customer_error
4.60517,0.989899,0.010101,0,1,1,0.960152,0,1,0.693147,1,attack_loud_39,attack_loud
4.60517,0.989899,0.010101,0,1,1,0.960152,0,1,0.693147,1,attack_loud_39,attack_loud
1.386294,1,0,0,1,1,0.013047,0,0.036585,3.555348,1,attack_distributed_39,attack_distributed
1.386294,1,0,0,1,1,0.012539,0,0.036585,3.555348,1,attack_distributed_39,attack_distributed
1.386294,1,0,0,1,1,0.01374,0,0.036585,3.555348,1,attack_distributed_39,attack_distributed
1.386294,1,0,0,1,1,0.056937,0,0.036585,3.555348,1,attack_distributed_39,attack_distributed
4.418841,1,0,0,1,1,0.950554,0,0.036585,3.555348,1,attack_distributed_39,attack_distributed
2.833213,1,0,0,1,1,0.633338,0,0.253968,1.609438,1,attack_low_amplitude_39,attack_low_amplitude
2.833213,1,0,0,1,1,0.396095,0,0.253968,1.609438,1,attack_low_amplitude_39,attack_low_amplitude
2.833213,1,0,0,1,1,0.491565,0,0.253968,1.609438,1,attack_low_amplitude_39,attack_low_amplitude
2.833213,0.9375,0.0625,0,1,1,0.520532,0,0.253968,1.609438,1,attack_low_amplitude_39,attack_low_amplitude
4.174387,0.984375,0.015625,0,1,1,1.322077,0,0.253968,1.609438,1,attack_low_amplitude_39,attack_low_amplitude
1.098612,1,0,1,1,0,0,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
1.098612,1,0,1,1,0,0,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
1.098612,1,0,1,1,0,0,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
0.693147,1,0,1,1,0,0,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
0.693147,1,0,1,1,0,0,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
0.693147,1,0,1,1,0,0,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
0.693147,1,0,1,1,0,0,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
4.430817,0.650602,0.349398,1,1,0,0.875113,0,0.037037,3.951244,0,gateway_outage_39,gateway_outage
3.135494,0.954545,0.045455,0,0.363636,0,0.544196,0,0.355932,1.386294,0,retry_storm_39,retry_storm
3.135494,0.863636,0.136364,0,0.363636,0,0.469609,0,0.355932,1.386294,0,retry_storm_39,retry_storm
3.091042,0.904762,0.095238,0,0.380952,0,0.513398,0,0.355932,1.386294,0,retry_storm_39,retry_storm
4.189655,0.907692,0.092308,0,0.123077,0,0.931117,0,0.355932,1.386294,0,retry_storm_39,retry_storm
1.098612,0.5,0.5,0,1,0,0,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
0.693147,1,0,0,1,0,0,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
0.693147,1,0,0,1,0,0,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
0.693147,1,0,0,1,0,0,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
0.693147,1,0,0,1,0,0,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
0.693147,1,0,0,1,0,0,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
0.693147,1,0,0,1,0,0,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
0.693147,1,0,0,1,0,0,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
4.189655,0.169231,0.830769,0,1,0,1.096045,0,0.090909,2.484907,0,normal_traffic_39,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.058824,2.890372,0,flash_sale_39,flash_sale
1.098612,0.5,0.5,0,1,0,0,0,0.058824,2.890372,0,flash_sale_39,flash_sale
0.693147,1,0,0,1,0,0,0,0.058824,2.890372,0,flash_sale_39,flash_sale
0.693147,1,0,0,1,0,0,0,0.058824,2.890372,0,flash_sale_39,flash_sale
0.693147,1,0,0,1,0,0,0,0.058824,2.890372,0,flash_sale_39,flash_sale
0.693147,1,0,0,1,0,0,0,0.058824,2.890372,0,flash_sale_39,flash_sale
0.693147,1,0,0,1,0,0,0,0.058824,2.890372,0,flash_sale_39,flash_sale
0.693147,1,0,0,1,0,0,0,0.058824,2.890372,0,flash_sale_39,flash_sale
5.231109,0.091398,0.908602,0,1,0,1.033378,0,0.058824,2.890372,0,flash_sale_39,flash_sale
1.609438,0.75,0.25,0,0.25,0,0.311906,1,0.230769,2.302585,0,customer_error_39,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.44,1,0.230769,2.302585,0,customer_error_39,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.346939,1,0.230769,2.302585,0,customer_error_39,customer_error
1.386294,0.333333,0.666667,0,0.666667,0,0.985323,0.5,0.230769,2.302585,0,customer_error_39,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.230769,2.302585,0,customer_error_39,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.230769,2.302585,0,customer_error_39,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.230769,2.302585,0,customer_error_39,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.230769,2.302585,0,customer_error_39,customer_error
4.174387,0.203125,0.796875,0,0.796875,0,1.21233,0.176471,0.230769,2.302585,0,customer_error_39,customer_error
2.70805,0.928571,0.071429,0,0.571429,0,0.317527,0,0.276596,2.484907,1,masked_slow_in_normal_1,masked_slow_in_normal
2.70805,0.928571,0.071429,0,0.571429,0,0.406724,0,0.276596,2.484907,1,masked_slow_in_normal_1,masked_slow_in_normal
2.70805,0.928571,0.071429,0,0.571429,0,0.452132,0,0.276596,2.484907,1,masked_slow_in_normal_1,masked_slow_in_normal
0.693147,1,0,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,1,0,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
0.693147,0,1,0,1,0,0,0,0.276596,2.484907,0,masked_slow_in_normal_1,masked_slow_in_normal_background
4.615121,0.74,0.26,0,0.18,0,0.848383,0,0.787234,2.944439,1,masked_loud_in_flash_1,masked_loud_in_flash
1.098612,1,0,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,1,0,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,1,0,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
1.098612,0.5,0.5,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
0.693147,1,0,0,1,0,0,0,0.787234,2.944439,0,masked_loud_in_flash_1,masked_loud_in_flash_background
2.772589,1,0,0.383721,0.466667,0,0.428319,0,0.174419,3.637586,1,masked_in_outage_1,masked_in_outage
2.70805,0.857143,0.142857,0.383721,0.5,0,0.398196,0,0.174419,3.637586,1,masked_in_outage_1,masked_in_outage
2.70805,0.928571,0.071429,0.383721,0.5,0,0.476478,0,0.174419,3.637586,1,masked_in_outage_1,masked_in_outage
2.70805,0.928571,0.071429,0.383721,0.5,0,0.538435,0,0.174419,3.637586,1,masked_in_outage_1,masked_in_outage
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
0.693147,1,0,0.383721,1,0,0,0,0.174419,3.637586,0,masked_in_outage_1,masked_in_outage_background
